FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260805,237838951,gw42,0,NOANSWER,,05/08/2026 09:00:14,01/01/2000 00:00:00,05/08/2026 09:00:43,K,0
20260805,237838952,gw42,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:14,05/08/2026 09:00:31,05/08/2026 09:00:54,K,2
20260805,237838953,gw42," Amira Guadalupe ",200092,ANSWER,AGENT,05/08/2026 09:00:14,05/08/2026 09:00:24,0000,K
20260805,237838954,gw42,0,CONGESTION,,05/08/2026 09:00:14,01/01/2000 00:00:00,05/08/2026 09:00:44,K,0
20260805,237838959,gw42,0,NOANSWER,,05/08/2026 09:00:24,01/01/2000 00:00:00,05/08/2026 09:00:54,K,0
20260805,237838960,gw42,0,NOANSWER,,05/08/2026 09:00:24,01/01/2000 00:00:00,05/08/2026 09:00:54,K,0
20260805,237838961,gw42,0,NOANSWER,,05/08/2026 09:00:24,01/01/2000 00:00:00,05/08/2026 09:00:53,K,0
20260805,237838962,gw42,0,NOANSWER,,05/08/2026 09:00:24,01/01/2000 00:00:00,05/08/2026 09:00:54,K,0
20260805,237838963,gw42,0,NOANSWER,,05/08/2026 09:00:25,01/01/2000 00:00:00,05/08/2026 09:00:55,K,0
20260805,237838964,gw42,0,BUSY,,05/08/2026 09:00:25,01/01/2000 00:00:00,05/08/2026 09:00:55,K,0
20260805,237838965,gw42,0,NOANSWER,,05/08/2026 09:00:25,01/01/2000 00:00:00,05/08/2026 09:00:54,K,0
20260805,237838966,gw42,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:25,05/08/2026 09:00:44,05/08/2026 09:01:12,K,2
20260805,237838967,gw42,0,NOANSWER,,05/08/2026 09:00:26,01/01/2000 00:00:00,05/08/2026 09:00:56,K,0
20260805,237838968,gw42,0,NOANSWER,,05/08/2026 09:00:26,01/01/2000 00:00:00,05/08/2026 09:00:56,K,0
20260805,237838969,gw42,0,NOANSWER,,05/08/2026 09:00:26,01/01/2000 00:00:00,05/08/2026 09:00:55,K,0
20260805,237838970,gw42,0,NOANSWER,,05/08/2026 09:00:26,01/01/2000 00:00:00,05/08/2026 09:00:56,K,0
20260805,237838979,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:38,01/01/2000 00:00:00,05/08/2026 09:01:15,K,0
20260805,237838980,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:38,01/01/2000 00:00:00,05/08/2026 09:01:08,K,0
20260805,237838981,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:38,01/01/2000 00:00:00,05/08/2026 09:01:29,K,0
20260805,237838982,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,05/08/2026 09:00:38,01/01/2000 00:00:00,05/08/2026 09:00:53,K,0
20260805,237838983,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:41,05/08/2026 09:00:55,05/08/2026 09:01:12,K,2
20260805,237838984,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:41,01/01/2000 00:00:00,05/08/2026 09:01:20,K,0
20260805,237838985,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:41,01/01/2000 00:00:00,05/08/2026 09:01:17,K,0
20260805,237838986,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:41,01/01/2000 00:00:00,05/08/2026 09:01:11,K,0
20260805,237838995,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:45,01/01/2000 00:00:00,05/08/2026 09:01:20,K,0
20260805,237838996,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:45,01/01/2000 00:00:00,05/08/2026 09:01:21,K,0
20260805,237838997,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:45,01/01/2000 00:00:00,05/08/2026 09:01:20,K,0
20260805,237838998,SPX_GSM14_GW14,0,NOANSWER,EARLY_MEDIA,05/08/2026 09:00:45,01/01/2000 00:00:00,05/08/2026 09:01:02,K,0
20260805,237839003,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:55,05/08/2026 09:01:15,05/08/2026 09:01:42,K,2
20260805,237839004,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:55,01/01/2000 00:00:00,05/08/2026 09:01:33,K,0
20260805,237839005,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:55,05/08/2026 09:01:07,05/08/2026 09:01:25,K,2
20260805,237839006,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:55,05/08/2026 09:01:33,05/08/2026 09:01:58,K,2
20260805,237839007,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:56,01/01/2000 00:00:00,05/08/2026 09:01:31,K,0
20260805,237839008,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:56,05/08/2026 09:01:14,05/08/2026 09:01:40,K,2
20260805,237839009,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:56,05/08/2026 09:01:04,05/08/2026 09:01:32,K,2
20260805,237839010,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:56,01/01/2000 00:00:00,05/08/2026 09:01:32,K,0
20260805,237839011,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:27,K,0
20260805,237839012,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:27,K,0
20260805,237839013,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:37,K,0
20260805,237839014,SPX_GSM14_GW14,0,CONGESTION,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:32,K,0
20260805,237839015,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:27,K,0
20260805,237839016,SPX_GSM19_GW19_4G,0,BUSY,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:28,K,0
20260805,237839017,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:28,K,0
20260805,237839018,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:00:57,01/01/2000 00:00:00,05/08/2026 09:01:28,K,0
20260805,237839023,SPX_GSM19_GW19_4G,0,BUSY,,05/08/2026 09:01:03,01/01/2000 00:00:00,05/08/2026 09:01:34,K,2
20260805,237839024,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:03,05/08/2026 09:01:26,05/08/2026 09:01:39,K,2
20260805,237839025,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:03,05/08/2026 09:01:22,05/08/2026 09:01:35,K,2
20260805,237839026,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:03,05/08/2026 09:01:32,05/08/2026 09:01:45,K,2
20260805,237839027,SPX_GSM19_GW19_4G,0,BUSY,,05/08/2026 09:01:07,01/01/2000 00:00:00,05/08/2026 09:01:38,K,1
20260805,237839028,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:07,01/01/2000 00:00:00,05/08/2026 09:01:38,K,0
20260805,237839029,SPX_GSM19_GW19_4G,0,BUSY,,05/08/2026 09:01:07,01/01/2000 00:00:00,05/08/2026 09:01:38,K,0
20260805,237839030,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:07,01/01/2000 00:00:00,05/08/2026 09:01:38,K,0
20260805,237839031,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:08,05/08/2026 09:01:31,05/08/2026 09:01:44,K,2
20260805,237839032,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:08,05/08/2026 09:01:38,05/08/2026 09:01:51,K,2
20260805,237839033,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:08,01/01/2000 00:00:00,05/08/2026 09:01:39,K,0
20260805,237839034,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:08,01/01/2000 00:00:00,05/08/2026 09:01:39,K,0
20260805,237839035,SPX_GSM19_GW19_4G,0,BUSY,,05/08/2026 09:01:09,01/01/2000 00:00:00,05/08/2026 09:01:40,K,0
20260805,237839036,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:09,01/01/2000 00:00:00,05/08/2026 09:01:40,K,0
20260805,237839037,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:09,01/01/2000 00:00:00,05/08/2026 09:01:40,K,0
20260805,237839038,SPX_GSM19_GW19_4G,0,NOANSWER,,05/08/2026 09:01:09,01/01/2000 00:00:00,05/08/2026 09:01:40,K,0
20260805,237839046,gw22," Ohiris",200092,ANSWER,AGENT,05/08/2026 09:01:13,05/08/2026 09:01:35,0000,K
20260805,237839043,gw22,0,NOANSWER,,05/08/2026 09:01:13,01/01/2000 00:00:00,05/08/2026 09:01:43,K,0
20260805,237839044,gw22,0,ANSWER,,05/08/2026 09:01:13,05/08/2026 09:01:27,05/08/2026 09:01:29,K,2
20260805,237839045,gw22,0,NOANSWER,EARLY_MEDIA,05/08/2026 09:01:13,01/01/2000 00:00:00,05/08/2026 09:01:26,K,0
20260805,237839055,gw22,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:16,05/08/2026 09:01:39,05/08/2026 09:02:07,K,2
20260805,237839056,gw22,0,BUSY,,05/08/2026 09:01:16,01/01/2000 00:00:00,05/08/2026 09:01:47,K,0
20260805,237839057,gw22,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:01:16,05/08/2026 09:01:36,05/08/2026 09:01:50,K,2
