FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260819,239774202,gw42," Fabiola",200091,ANSWER,AGENT,19/08/2026 09:00:09,19/08/2026 09:00:25,0000,K
20260819,239774203,gw42,0,NOANSWER,,19/08/2026 09:00:09,01/01/2000 00:00:00,19/08/2026 09:00:39,K,0
20260819,239774204,gw42,0,NOANSWER,,19/08/2026 09:00:09,01/01/2000 00:00:00,19/08/2026 09:00:39,K,0
20260819,239774205,gw42,0,ANSWER,ANSWERING_MACHINE,19/08/2026 09:00:09,19/08/2026 09:00:37,19/08/2026 09:00:57,K,2
20260819,239774231,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,19/08/2026 09:00:26,19/08/2026 09:00:36,19/08/2026 09:00:48,K,2
20260819,239774232,SPX_GSM6_GW6," Josefina Guadalupe",200091,ANSWER,AGENT,19/08/2026 09:00:26,19/08/2026 09:00:49,0000,K
20260819,239774234,SPX_GSM6_GW6,0,NOANSWER,,19/08/2026 09:00:26,01/01/2000 00:00:00,19/08/2026 09:00:56,K,0
20260819,239774237,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,19/08/2026 09:00:26,01/01/2000 00:00:00,19/08/2026 09:00:40,K,0
20260819,239774280,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,19/08/2026 09:00:36,19/08/2026 09:01:04,19/08/2026 09:01:19,K,0
20260819,239774282,SPX_GSM14_GW14,0,NOANSWER,,19/08/2026 09:00:36,01/01/2000 00:00:00,19/08/2026 09:01:06,K,0
20260819,239774286,SPX_GSM14_GW14," Flavia Milena",200091,ANSWER,AGENT,19/08/2026 09:00:36,19/08/2026 09:01:00,0000,K
20260819,239774285,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,19/08/2026 09:00:36,19/08/2026 09:00:58,19/08/2026 09:01:14,K,0
20260819,239774298,SPX_GSM14_GW14," Aldana",200091,ANSWER,AGENT,19/08/2026 09:00:39,19/08/2026 09:01:02,0000,K
20260819,239774299,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,19/08/2026 09:00:39,19/08/2026 09:00:58,19/08/2026 09:01:09,K,2
20260819,239774301,SPX_GSM14_GW14," Pamela",200091,ANSWER,RINGING,19/08/2026 09:00:39,19/08/2026 09:00:49,0000,K
20260819,239774304,SPX_GSM14_GW14,0,NOANSWER,EARLY_MEDIA,19/08/2026 09:00:39,01/01/2000 00:00:00,19/08/2026 09:00:51,K,0
20260819,239774308,SPX_GSM14_GW14," Pamela",200091,ANSWER,AGENT,19/08/2026 09:00:40,19/08/2026 09:00:57,0000,K
20260819,239774309,SPX_GSM14_GW14,0,NOANSWER,,19/08/2026 09:00:40,01/01/2000 00:00:00,19/08/2026 09:01:10,K,0
