FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260805,237838955,gw42,0,NOANSWER,,05/08/2026 09:00:21,01/01/2000 00:00:00,05/08/2026 09:00:51,K,0
20260805,237838956,gw42,0,NOANSWER,,05/08/2026 09:00:21,01/01/2000 00:00:00,05/08/2026 09:00:50,K,0
20260805,237838957,gw42,0,NOANSWER,,05/08/2026 09:00:21,01/01/2000 00:00:00,05/08/2026 09:00:51,K,0
20260805,237838958,gw42,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:21,05/08/2026 09:00:37,05/08/2026 09:01:02,K,2
20260805,237838971,SPX_GSM6_GW6," Fabiola",200091,ANSWER,AGENT,05/08/2026 09:00:31,05/08/2026 09:00:48,0000,K
20260805,237838972,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:31,01/01/2000 00:00:00,05/08/2026 09:01:01,K,0
20260805,237838973,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,05/08/2026 09:00:31,01/01/2000 00:00:00,05/08/2026 09:00:43,K,0
20260805,237838974,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:31,01/01/2000 00:00:00,05/08/2026 09:01:07,K,0
20260805,237838975,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:35,01/01/2000 00:00:00,05/08/2026 09:01:11,K,0
20260805,237838976,SPX_GSM6_GW6,0,NOANSWER,,05/08/2026 09:00:35,01/01/2000 00:00:00,05/08/2026 09:01:11,K,0
20260805,237838977,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:35,05/08/2026 09:01:09,05/08/2026 09:01:32,K,2
20260805,237838978,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:35,05/08/2026 09:00:43,05/08/2026 09:01:00,K,2
20260805,237838999,SPX_GSM14_GW14,0,NOANSWER,,05/08/2026 09:00:49,01/01/2000 00:00:00,05/08/2026 09:01:28,K,0
20260805,237839000,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:49,05/08/2026 09:01:25,05/08/2026 09:01:53,K,2
20260805,237839001,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,05/08/2026 09:00:49,05/08/2026 09:01:22,05/08/2026 09:01:52,K,2
20260805,237839002,SPX_GSM14_GW14,0,NOANSWER,EARLY_MEDIA,05/08/2026 09:00:49,01/01/2000 00:00:00,05/08/2026 09:01:02,K,0
20260805,237839039,gw22,0,BUSY,,05/08/2026 09:01:12,01/01/2000 00:00:00,05/08/2026 09:01:42,K,2
20260805,237839040,gw22,0,BUSY,,05/08/2026 09:01:12,01/01/2000 00:00:00,05/08/2026 09:01:43,K,0
