FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260820,240008178,gw42,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:11,20/08/2026 09:03:30,K,2
20260820,240008179,gw42,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:19,20/08/2026 09:03:48,K,3
20260820,240008180,gw42,0,BUSY,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:28,K,0
20260820,240008181,gw42,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:22,20/08/2026 09:03:49,K,2
20260820,240008182,gw42,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:15,20/08/2026 09:03:33,K,2
20260820,240008183,gw42,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:19,20/08/2026 09:03:44,K,2
20260820,240008184,gw42,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:27,K,0
20260820,240008185,gw42,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:27,K,3
20260820,240008186,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:03,20/08/2026 09:03:24,K,2
20260820,240008187,gw42,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:27,K,2
20260820,240008188,gw42,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:27,K,0
20260820,240008189,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:42,20/08/2026 09:03:54,K,0
20260820,240008190,SPX_GSM6_GW6,0,CONGESTION,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:21,K,1
20260820,240008191,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:42,20/08/2026 09:03:54,K,0
20260820,240008192,SPX_GSM6_GW6," Camila",200091,ANSWER,AGENT,20/08/2026 09:02:57,20/08/2026 09:03:18,0000,K
20260820,240008193,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:22,20/08/2026 09:03:39,K,2
20260820,240008194,SPX_GSM6_GW6,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:16,K,0
20260820,240008195,SPX_GSM6_GW6,0,BUSY,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:26,K,0
20260820,240008196,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:10,20/08/2026 09:03:37,K,2
20260820,240008197,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:19,20/08/2026 09:03:44,K,2
20260820,240008198,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,20/08/2026 09:02:57,20/08/2026 09:03:31,20/08/2026 09:03:58,K,2
20260820,240008199,SPX_GSM14_GW14,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:34,K,0
20260820,240008200,SPX_GSM14_GW14,0,NOANSWER,,20/08/2026 09:02:57,01/01/2000 00:00:00,20/08/2026 09:03:35,K,0
