FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260812,238896570,gw42,0,NOANSWER,,12/08/2026 09:00:04,01/01/2000 00:00:00,12/08/2026 09:00:33,K,0
20260812,238896573,gw42," Sonia Maricel",200092,ANSWER,AGENT,12/08/2026 09:00:04,12/08/2026 09:00:21,0000,K
20260812,238896571,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:04,12/08/2026 09:00:33,12/08/2026 09:00:56,K,2
20260812,238896572,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:04,12/08/2026 09:00:19,12/08/2026 09:00:47,K,2
20260812,238896625,gw42,0,NOANSWER,,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:39,K,0
20260812,238896626,gw42,0,NOANSWER,,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:39,K,0
20260812,238896627,gw42,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:36,K,0
20260812,238896628,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:09,12/08/2026 09:00:26,12/08/2026 09:00:50,K,2
20260812,238896629,gw42,0,NOANSWER,,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:39,K,0
20260812,238896633,gw42,0,NOANSWER,,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:39,K,0
20260812,238896634,gw42,0,NOANSWER,,12/08/2026 09:00:09,01/01/2000 00:00:00,12/08/2026 09:00:39,K,0
20260812,238896635,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:09,12/08/2026 09:00:33,12/08/2026 09:00:51,K,2
20260812,238896637,gw42,0,ANSWER,,12/08/2026 09:00:12,12/08/2026 09:00:20,12/08/2026 09:00:22,K,0
20260812,238896638,gw42,0,NOANSWER,,12/08/2026 09:00:12,01/01/2000 00:00:00,12/08/2026 09:00:37,K,0
20260812,238896639,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:12,12/08/2026 09:00:20,12/08/2026 09:00:40,K,2
20260812,238896640,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:00:12,01/01/2000 00:00:00,12/08/2026 09:00:42,K,0
20260812,238896650,SPX_GSM6_GW6," Sofia Marianela",200092,ANSWER,AGENT,12/08/2026 09:00:17,12/08/2026 09:00:37,0000,K
20260812,238896648,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:00:17,01/01/2000 00:00:00,12/08/2026 09:00:55,K,0
20260812,238896651,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:17,12/08/2026 09:00:34,12/08/2026 09:00:55,K,2
20260812,238896652,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:00:17,01/01/2000 00:00:00,12/08/2026 09:00:58,K,0
20260812,238896653,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:00:17,01/01/2000 00:00:00,12/08/2026 09:00:48,K,0
20260812,238896655,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:17,01/01/2000 00:00:00,12/08/2026 09:00:35,K,0
20260812,238896657,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:00:17,01/01/2000 00:00:00,12/08/2026 09:00:56,K,0
20260812,238896658,SPX_GSM6_GW6," Amira Guadalupe ",200092,ANSWER,AGENT,12/08/2026 09:00:17,12/08/2026 09:00:46,0000,K
20260812,238896666,SPX_GSM14_GW14,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:21,01/01/2000 00:00:00,12/08/2026 09:00:30,K,0
20260812,238896667,SPX_GSM14_GW14,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:21,01/01/2000 00:00:00,12/08/2026 09:00:35,K,0
20260812,238896668,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:21,12/08/2026 09:00:58,12/08/2026 09:01:21,K,2
20260812,238896669,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:21,12/08/2026 09:00:31,12/08/2026 09:00:51,K,0
20260812,238896671,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:00:22,01/01/2000 00:00:00,12/08/2026 09:01:00,K,0
20260812,238896672,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:22,12/08/2026 09:01:18,12/08/2026 09:01:36,K,0
20260812,238896674,SPX_GSM14_GW14," Sol Agostina",200092,ANSWER,AGENT,12/08/2026 09:00:22,12/08/2026 09:00:37,0000,K
20260812,238896673,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:00:22,01/01/2000 00:00:00,12/08/2026 09:00:58,K,0
20260812,238896708,SPX_GSM19_GW19_4G,0,BUSY,,12/08/2026 09:00:33,01/01/2000 00:00:00,12/08/2026 09:01:03,K,0
20260812,238896709,SPX_GSM19_GW19_4G,0,BUSY,,12/08/2026 09:00:33,01/01/2000 00:00:00,12/08/2026 09:01:03,K,0
20260812,238896710,SPX_GSM19_GW19_4G,0,BUSY,,12/08/2026 09:00:33,01/01/2000 00:00:00,12/08/2026 09:01:03,K,0
20260812,238896711,SPX_GSM19_GW19_4G,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:33,01/01/2000 00:00:00,12/08/2026 09:00:51,K,0
20260812,238896724,SPX_GSM19_GW19_4G,0,BUSY,,12/08/2026 09:00:36,01/01/2000 00:00:00,12/08/2026 09:01:06,K,0
20260812,238896726,gw22,0,NOANSWER,,12/08/2026 09:00:36,01/01/2000 00:00:00,12/08/2026 09:01:05,K,0
20260812,238896727,gw22,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:36,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896728,gw22,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:36,01/01/2000 00:00:00,12/08/2026 09:00:43,K,0
20260812,238896731,gw22,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:39,12/08/2026 09:00:53,12/08/2026 09:01:09,K,2
20260812,238896732,gw22,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:39,12/08/2026 09:00:57,12/08/2026 09:01:20,K,2
20260812,238896733,gw22,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:39,01/01/2000 00:00:00,12/08/2026 09:00:48,K,0
20260812,238896734,gw22,0,NOANSWER,,12/08/2026 09:00:39,01/01/2000 00:00:00,12/08/2026 09:01:08,K,0
20260812,238896761,gw22,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:54,K,0
20260812,238896762,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896763,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896764,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896765,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896773,SPX_GSM18_GW18_4G," Natalia Belen",200092,ANSWER,AGENT,12/08/2026 09:00:46,12/08/2026 09:00:55,0000,K
20260812,238896766,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896767,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896768,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,2
20260812,238896769,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:46,K,0
20260812,238896770,gw22,0,CONGESTION,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:00:47,K,0
20260812,238896771,SPX_GSM18_GW18_4G,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:46,12/08/2026 09:01:06,12/08/2026 09:01:30,K,3
20260812,238896772,SPX_GSM18_GW18_4G,0,BUSY,,12/08/2026 09:00:46,01/01/2000 00:00:00,12/08/2026 09:01:16,K,2
20260812,238896775,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896776,SPX_GSM18_GW18_4G,0,ANSWER,,12/08/2026 09:00:48,12/08/2026 09:01:04,12/08/2026 09:01:05,K,0
20260812,238896777,SPX_GSM18_GW18_4G,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:00:48,12/08/2026 09:01:11,12/08/2026 09:01:37,K,2
20260812,238896778,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896779,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896781,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896783,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896785,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:48,01/01/2000 00:00:00,12/08/2026 09:01:18,K,0
20260812,238896788,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:49,01/01/2000 00:00:00,12/08/2026 09:01:19,K,0
20260812,238896789,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:49,01/01/2000 00:00:00,12/08/2026 09:01:19,K,0
20260812,238896791,SPX_GSM18_GW18_4G,0,BUSY,,12/08/2026 09:00:49,01/01/2000 00:00:00,12/08/2026 09:01:19,K,0
20260812,238896793,SPX_GSM18_GW18_4G,0,NOANSWER,,12/08/2026 09:00:49,01/01/2000 00:00:00,12/08/2026 09:01:19,K,0
20260812,238896828,SPX_GSM13_GW13,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:02,12/08/2026 09:01:21,12/08/2026 09:01:41,K,2
20260812,238896829,SPX_GSM13_GW13,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:02,12/08/2026 09:01:39,12/08/2026 09:02:07,K,2
20260812,238896831,SPX_GSM13_GW13,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:02,12/08/2026 09:01:30,12/08/2026 09:01:53,K,2
20260812,238896832,SPX_GSM13_GW13,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:01:02,01/01/2000 00:00:00,12/08/2026 09:01:14,K,0
20260812,238896835,SPX_GSM13_GW13,0,NOANSWER,,12/08/2026 09:01:04,01/01/2000 00:00:00,12/08/2026 09:01:41,K,0
20260812,238896837,SPX_GSM13_GW13,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:04,12/08/2026 09:01:17,12/08/2026 09:01:41,K,2
20260812,238896839,SPX_GSM13_GW13,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:04,12/08/2026 09:01:23,12/08/2026 09:01:46,K,2
20260812,238896842,SPX_GSM13_GW13,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:01:04,01/01/2000 00:00:00,12/08/2026 09:01:17,K,0
20260812,238896844,gw26,0,NOANSWER,,12/08/2026 09:01:05,01/01/2000 00:00:00,12/08/2026 09:01:35,K,0
20260812,238896846,gw26,0,NOANSWER,,12/08/2026 09:01:05,01/01/2000 00:00:00,12/08/2026 09:01:35,K,0
20260812,238896848,gw26,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:05,12/08/2026 09:01:23,12/08/2026 09:01:46,K,2
20260812,238896851,gw26,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896852,gw26,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:06,12/08/2026 09:01:35,12/08/2026 09:02:05,K,2
20260812,238896853,gw26,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896857,gw26,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896859,gw26,0,ANSWER,,12/08/2026 09:01:06,12/08/2026 09:01:25,12/08/2026 09:01:27,K,0
20260812,238896860,gw26,0,NOANSWER,EARLY_MEDIA,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:26,K,0
20260812,238896861,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:06,12/08/2026 09:01:24,12/08/2026 09:01:46,K,2
20260812,238896862,gw42,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896863,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:06,12/08/2026 09:01:24,12/08/2026 09:01:44,K,2
20260812,238896864,gw42,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896865,gw42,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896866,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:06,12/08/2026 09:01:24,12/08/2026 09:01:47,K,2
20260812,238896867,gw42,0,NOANSWER,,12/08/2026 09:01:06,01/01/2000 00:00:00,12/08/2026 09:01:36,K,0
20260812,238896869,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:07,12/08/2026 09:01:23,12/08/2026 09:01:52,K,2
20260812,238896870,gw42,0,NOANSWER,,12/08/2026 09:01:07,01/01/2000 00:00:00,12/08/2026 09:01:37,K,0
20260812,238896871,gw42,0,BUSY,,12/08/2026 09:01:07,01/01/2000 00:00:00,12/08/2026 09:01:37,K,0
20260812,238896872,gw42,0,NOANSWER,,12/08/2026 09:01:07,01/01/2000 00:00:00,12/08/2026 09:01:37,K,0
20260812,238896877,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:11,12/08/2026 09:01:23,12/08/2026 09:01:46,K,2
20260812,238896878,gw42,0,NOANSWER,,12/08/2026 09:01:11,01/01/2000 00:00:00,12/08/2026 09:01:41,K,0
20260812,238896880,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:11,12/08/2026 09:01:31,12/08/2026 09:01:54,K,2
20260812,238896883,gw42,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:12,12/08/2026 09:01:38,12/08/2026 09:01:55,K,2
20260812,238896902,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:01:18,01/01/2000 00:00:00,12/08/2026 09:01:56,K,0
20260812,238896904,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:01:18,01/01/2000 00:00:00,12/08/2026 09:01:48,K,0
20260812,238896906,SPX_GSM6_GW6,0,NOANSWER,,12/08/2026 09:01:18,01/01/2000 00:00:00,12/08/2026 09:01:48,K,0
20260812,238896909,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:18,12/08/2026 09:01:39,12/08/2026 09:01:51,K,0
20260812,238896912,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:20,12/08/2026 09:01:57,12/08/2026 09:02:21,K,2
20260812,238896913,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:01:20,01/01/2000 00:00:00,12/08/2026 09:01:57,K,0
20260812,238896914,SPX_GSM14_GW14,0,BUSY,,12/08/2026 09:01:20,01/01/2000 00:00:00,12/08/2026 09:01:56,K,0
20260812,238896917,SPX_GSM14_GW14,0,CONGESTION,,12/08/2026 09:01:20,01/01/2000 00:00:00,12/08/2026 09:01:58,K,0
20260812,238896918,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:20,12/08/2026 09:01:28,12/08/2026 09:01:51,K,2
20260812,238896919,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:01:20,01/01/2000 00:00:00,12/08/2026 09:01:56,K,0
20260812,238896920,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:20,12/08/2026 09:01:33,12/08/2026 09:01:51,K,0
20260812,238896922,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:01:21,01/01/2000 00:00:00,12/08/2026 09:01:58,K,0
20260812,238896923,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,12/08/2026 09:01:21,12/08/2026 09:01:54,12/08/2026 09:02:06,K,0
20260812,238896925,SPX_GSM14_GW14," MARIA FLORENCIA  ",200092,ANSWER,AGENT,12/08/2026 09:01:21,12/08/2026 09:01:39,0000,K
20260812,238896924,SPX_GSM14_GW14,0,NOANSWER,,12/08/2026 09:01:21,01/01/2000 00:00:00,12/08/2026 09:01:59,K,0
