FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260806,238037341,SPX_GSM14_GW14," WENCESLAO IMANOL",200091,ANSWER,AGENT,06/08/2026 09:08:15,06/08/2026 09:08:28,0000,K
20260806,238037340,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:58,K,2
20260806,238037342,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,3
20260806,238037343,SPX_GSM19_GW19_4G,0,BUSY,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,3
20260806,238037344,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:08:15,06/08/2026 09:08:38,06/08/2026 09:08:44,K,2
20260806,238037345,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,3
20260806,238037347,SPX_GSM19_GW19_4G,0,BUSY,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,2
20260806,238037348,SPX_GSM19_GW19_4G,0,BUSY,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037349,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037350,SPX_GSM19_GW19_4G,0,BUSY,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:46,K,0
20260806,238037351,gw22,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:08:15,06/08/2026 09:08:31,06/08/2026 09:08:57,K,2
20260806,238037352,gw22,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:08:15,06/08/2026 09:08:20,06/08/2026 09:08:37,K,2
20260806,238037353,gw22,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037354,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037355,gw22,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:08:15,06/08/2026 09:08:42,06/08/2026 09:09:05,K,2
20260806,238037356,gw22,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037357,gw22," Camila",200091,ANSWER,AGENT,06/08/2026 09:08:15,06/08/2026 09:08:36,0000,K
20260806,238037358,gw22," Sofia",200091,ANSWER,AGENT,06/08/2026 09:08:15,06/08/2026 09:08:42,0000,K
20260806,238037359,gw22,0,BUSY,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
20260806,238037360,gw22,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:08:15,06/08/2026 09:08:35,06/08/2026 09:09:03,K,2
20260806,238037361,gw22,0,NOANSWER,,06/08/2026 09:08:15,01/01/2000 00:00:00,06/08/2026 09:08:45,K,0
