FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260807,238245649,SPX_GSM6_GW6," Valentina Abril",200092,ANSWER,AGENT,07/08/2026 09:00:38,07/08/2026 09:00:52,0000,K
20260807,238245639,gw42,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:07,K,0
20260807,238245640,gw42,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245641,gw42,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:56,07/08/2026 09:01:13,K,2
20260807,238245642,gw42,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:53,07/08/2026 09:01:13,K,2
20260807,238245643,gw42,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:07,K,0
20260807,238245644,gw42,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245645,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:49,07/08/2026 09:01:01,K,0
20260807,238245646,gw42,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245647,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:52,07/08/2026 09:01:16,K,2
20260807,238245648,SPX_GSM6_GW6,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:16,K,0
20260807,238245650,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:46,07/08/2026 09:01:01,K,0
20260807,238245651,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:01:12,07/08/2026 09:01:31,K,0
20260807,238245652,gw42,0,BUSY,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245659,SPX_GSM14_GW14," Valentina",200092,ANSWER,AGENT,07/08/2026 09:00:38,07/08/2026 09:00:57,0000,K
20260807,238245653,gw42,0,BUSY,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245654,SPX_GSM14_GW14,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:18,K,0
20260807,238245655,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:51,07/08/2026 09:01:13,K,2
20260807,238245656,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:56,07/08/2026 09:01:16,K,0
20260807,238245657,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:01:02,07/08/2026 09:01:26,K,2
20260807,238245658,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:51,07/08/2026 09:01:13,K,2
20260807,238245660,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:58,07/08/2026 09:01:13,K,0
20260807,238245661,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:44,07/08/2026 09:01:12,K,2
20260807,238245662,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:01:02,07/08/2026 09:01:16,K,0
20260807,238245663,SPX_GSM14_GW14,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:14,K,0
20260807,238245664,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:45,07/08/2026 09:01:12,K,2
20260807,238245665,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:52,07/08/2026 09:01:13,K,0
20260807,238245666,SPX_GSM19_GW19_4G,0,NOANSWER,,07/08/2026 09:00:38,01/01/2000 00:00:00,07/08/2026 09:01:08,K,0
20260807,238245667,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:53,07/08/2026 09:01:11,K,2
20260807,238245668,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,07/08/2026 09:00:38,07/08/2026 09:00:59,07/08/2026 09:01:25,K,2
