FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260806,238035825,gw42,0,NOANSWER,,06/08/2026 09:00:07,01/01/2000 00:00:00,06/08/2026 09:00:37,K,0
20260806,238035826,gw42,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:07,06/08/2026 09:00:17,06/08/2026 09:00:39,K,2
20260806,238035827,gw42,0,ANSWER,,06/08/2026 09:00:07,06/08/2026 09:00:15,06/08/2026 09:00:16,K,0
20260806,238035828,gw42,0,NOANSWER,,06/08/2026 09:00:07,01/01/2000 00:00:00,06/08/2026 09:00:37,K,0
20260806,238035829,gw42,0,NOANSWER,,06/08/2026 09:00:12,01/01/2000 00:00:00,06/08/2026 09:00:42,K,0
20260806,238035831,gw42,0,NOANSWER,,06/08/2026 09:00:12,01/01/2000 00:00:00,06/08/2026 09:00:42,K,0
20260806,238035833,gw42,0,NOANSWER,,06/08/2026 09:00:12,01/01/2000 00:00:00,06/08/2026 09:00:42,K,0
20260806,238035835,gw42,0,NOANSWER,,06/08/2026 09:00:12,01/01/2000 00:00:00,06/08/2026 09:00:42,K,0
20260806,238035837,gw42,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:13,06/08/2026 09:00:26,06/08/2026 09:00:53,K,2
20260806,238035838,gw42,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:13,06/08/2026 09:00:24,06/08/2026 09:00:47,K,2
20260806,238035839,gw42,0,NOANSWER,,06/08/2026 09:00:13,01/01/2000 00:00:00,06/08/2026 09:00:43,K,0
20260806,238035840,gw42,0,BUSY,,06/08/2026 09:00:13,01/01/2000 00:00:00,06/08/2026 09:00:43,K,0
20260806,238035841,gw42,0,NOANSWER,,06/08/2026 09:00:14,01/01/2000 00:00:00,06/08/2026 09:00:44,K,0
20260806,238035842,gw42,0,NOANSWER,,06/08/2026 09:00:14,01/01/2000 00:00:00,06/08/2026 09:00:44,K,0
20260806,238035843,gw42,0,BUSY,,06/08/2026 09:00:14,01/01/2000 00:00:00,06/08/2026 09:00:44,K,0
20260806,238035844,gw42,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:14,06/08/2026 09:00:24,06/08/2026 09:00:49,K,2
20260806,238035845,gw42,0,NOANSWER,EARLY_MEDIA,06/08/2026 09:00:15,01/01/2000 00:00:00,06/08/2026 09:00:33,K,0
20260806,238035846,gw42,0,NOANSWER,,06/08/2026 09:00:15,01/01/2000 00:00:00,06/08/2026 09:00:45,K,0
20260806,238035847,gw42,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:15,06/08/2026 09:00:43,06/08/2026 09:01:03,K,2
20260806,238035848,gw42,0,NOANSWER,,06/08/2026 09:00:15,01/01/2000 00:00:00,06/08/2026 09:00:45,K,0
20260806,238035850,SPX_GSM6_GW6,0,BUSY,,06/08/2026 09:00:22,01/01/2000 00:00:00,06/08/2026 09:00:46,K,0
20260806,238035851,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:22,06/08/2026 09:00:33,06/08/2026 09:00:47,K,0
20260806,238035852,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:22,06/08/2026 09:00:57,06/08/2026 09:01:17,K,0
20260806,238035853,SPX_GSM6_GW6,0,NOANSWER,,06/08/2026 09:00:22,01/01/2000 00:00:00,06/08/2026 09:00:58,K,0
20260806,238035854,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:23,06/08/2026 09:00:56,06/08/2026 09:01:17,K,0
20260806,238035855,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:23,06/08/2026 09:00:32,06/08/2026 09:00:47,K,0
20260806,238035856,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,06/08/2026 09:00:23,01/01/2000 00:00:00,06/08/2026 09:00:34,K,0
20260806,238035857,SPX_GSM6_GW6,0,BUSY,,06/08/2026 09:00:23,01/01/2000 00:00:00,06/08/2026 09:00:45,K,0
20260806,238035858,SPX_GSM6_GW6," Valentina Abril",200092,ANSWER,AGENT,06/08/2026 09:00:24,06/08/2026 09:00:32,0000,K
20260806,238035859,SPX_GSM6_GW6,0,NOANSWER,,06/08/2026 09:00:24,01/01/2000 00:00:00,06/08/2026 09:00:59,K,0
20260806,238035860,SPX_GSM6_GW6,0,NOANSWER,,06/08/2026 09:00:24,01/01/2000 00:00:00,06/08/2026 09:00:42,K,0
20260806,238035861,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,06/08/2026 09:00:24,01/01/2000 00:00:00,06/08/2026 09:00:37,K,0
20260806,238035862,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:25,06/08/2026 09:00:46,06/08/2026 09:01:02,K,2
20260806,238035863,SPX_GSM6_GW6,0,NOANSWER,,06/08/2026 09:00:25,01/01/2000 00:00:00,06/08/2026 09:01:04,K,0
20260806,238035864,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:25,06/08/2026 09:01:16,06/08/2026 09:01:32,K,0
20260806,238035865,SPX_GSM6_GW6,0,NOANSWER,,06/08/2026 09:00:25,01/01/2000 00:00:00,06/08/2026 09:01:02,K,0
20260806,238035866,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:25,06/08/2026 09:00:53,06/08/2026 09:01:12,K,2
20260806,238035867,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:25,06/08/2026 09:01:04,06/08/2026 09:01:27,K,0
20260806,238035868,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:25,01/01/2000 00:00:00,06/08/2026 09:01:01,K,0
20260806,238035869,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:25,01/01/2000 00:00:00,06/08/2026 09:01:01,K,0
20260806,238035871,SPX_GSM14_GW14," Sonia Maricel",200092,ANSWER,AGENT,06/08/2026 09:00:26,06/08/2026 09:00:44,0000,K
20260806,238035870,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:26,06/08/2026 09:00:38,06/08/2026 09:00:56,K,0
20260806,238035872,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:26,06/08/2026 09:00:40,06/08/2026 09:00:56,K,0
20260806,238035873,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:27,06/08/2026 09:00:43,06/08/2026 09:00:56,K,0
20260806,238035874,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:27,06/08/2026 09:01:10,06/08/2026 09:01:27,K,0
20260806,238035875,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:27,01/01/2000 00:00:00,06/08/2026 09:00:57,K,0
20260806,238035876,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:27,01/01/2000 00:00:00,06/08/2026 09:01:03,K,0
20260806,238035877,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:27,06/08/2026 09:01:05,06/08/2026 09:01:27,K,2
20260806,238035878,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:27,06/08/2026 09:00:52,06/08/2026 09:01:07,K,2
20260806,238035879,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:27,01/01/2000 00:00:00,06/08/2026 09:01:07,K,0
20260806,238035880,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:27,06/08/2026 09:00:41,06/08/2026 09:00:57,K,0
20260806,238035881,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:28,06/08/2026 09:00:45,06/08/2026 09:00:57,K,1
20260806,238035882,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:28,01/01/2000 00:00:00,06/08/2026 09:01:05,K,0
20260806,238035883,SPX_GSM14_GW14,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:28,06/08/2026 09:00:40,06/08/2026 09:00:57,K,0
20260806,238035884,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:28,01/01/2000 00:00:00,06/08/2026 09:01:04,K,0
20260806,238035887,SPX_GSM14_GW14,0,NOANSWER,,06/08/2026 09:00:35,01/01/2000 00:00:00,06/08/2026 09:01:13,K,0
20260806,238035889,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:35,06/08/2026 09:00:53,06/08/2026 09:01:16,K,2
20260806,238035890,SPX_GSM19_GW19_4G,0,NOANSWER,EARLY_MEDIA,06/08/2026 09:00:35,01/01/2000 00:00:00,06/08/2026 09:00:57,K,0
20260806,238035892,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:35,06/08/2026 09:00:52,06/08/2026 09:01:15,K,2
20260806,238035893,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:00:42,01/01/2000 00:00:00,06/08/2026 09:01:12,K,0
20260806,238035894,SPX_GSM19_GW19_4G,0,NOANSWER,,06/08/2026 09:00:42,01/01/2000 00:00:00,06/08/2026 09:01:12,K,2
20260806,238035895,SPX_GSM19_GW19_4G,0,ANSWER,ANSWERING_MACHINE,06/08/2026 09:00:42,06/08/2026 09:01:10,06/08/2026 09:01:36,K,2
