FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260811,238683891,gw42,0,BUSY,,11/08/2026 09:00:18,01/01/2000 00:00:00,11/08/2026 09:00:48,K,0
20260811,238683892,gw42,0,ANSWER,ANSWERING_MACHINE,11/08/2026 09:00:18,11/08/2026 09:00:44,11/08/2026 09:01:07,K,2
20260811,238683893,gw42,0,NOANSWER,,11/08/2026 09:00:18,01/01/2000 00:00:00,11/08/2026 09:00:48,K,0
20260811,238683894,gw42,0,NOANSWER,,11/08/2026 09:00:18,01/01/2000 00:00:00,11/08/2026 09:00:48,K,0
20260811,238683903,gw42,0,ANSWER,ANSWERING_MACHINE,11/08/2026 09:00:21,11/08/2026 09:00:41,11/08/2026 09:01:01,K,2
20260811,238683904,gw42,0,ANSWER,ANSWERING_MACHINE,11/08/2026 09:00:21,11/08/2026 09:00:27,11/08/2026 09:00:55,K,2
20260811,238683905,gw42,0,NOANSWER,,11/08/2026 09:00:21,01/01/2000 00:00:00,11/08/2026 09:00:51,K,0
20260811,238683906,gw42,0,NOANSWER,,11/08/2026 09:00:21,01/01/2000 00:00:00,11/08/2026 09:00:51,K,0
20260811,238683907,gw42,0,NOANSWER,,11/08/2026 09:00:22,01/01/2000 00:00:00,11/08/2026 09:00:52,K,0
20260811,238683908,gw42,0,NOANSWER,EARLY_MEDIA,11/08/2026 09:00:22,01/01/2000 00:00:00,11/08/2026 09:00:43,K,0
20260811,238683909,gw42,0,NOANSWER,,11/08/2026 09:00:22,01/01/2000 00:00:00,11/08/2026 09:00:52,K,0
20260811,238683910,gw42,0,NOANSWER,,11/08/2026 09:00:22,01/01/2000 00:00:00,11/08/2026 09:00:52,K,0
20260811,238683911,SPX_GSM6_GW6,0,NOANSWER,,11/08/2026 09:00:23,01/01/2000 00:00:00,11/08/2026 09:01:03,K,0
20260811,238683912,SPX_GSM6_GW6,0,NOANSWER,,11/08/2026 09:00:23,01/01/2000 00:00:00,11/08/2026 09:00:59,K,0
20260811,238683913,SPX_GSM6_GW6,0,NOANSWER,,11/08/2026 09:00:23,01/01/2000 00:00:00,11/08/2026 09:00:41,K,0
20260811,238683914,SPX_GSM6_GW6,0,ANSWER,ANSWERING_MACHINE,11/08/2026 09:00:23,11/08/2026 09:01:10,11/08/2026 09:01:22,K,0
20260811,238683915,SPX_GSM6_GW6," Valentina Abril",200092,ANSWER,AGENT,11/08/2026 09:00:25,11/08/2026 09:00:44,0000,K
20260811,238683916,SPX_GSM6_GW6,0,NOANSWER,,11/08/2026 09:00:25,01/01/2000 00:00:00,11/08/2026 09:01:01,K,0
20260811,238683917,SPX_GSM6_GW6,0,NOANSWER,,11/08/2026 09:00:25,01/01/2000 00:00:00,11/08/2026 09:01:02,K,0
