FECHA,Id. llamada,Dispositivo,COLA,ESTADO,SUB_ESTADO,INICIO,CONEXION,FIN,CRM,BASE
20260821,240239521,gw42,0,NOANSWER,,21/08/2026 09:00:03,01/01/2000 00:00:00,21/08/2026 09:00:32,K,0
20260821,240239522,gw42,0,NOANSWER,,21/08/2026 09:00:03,01/01/2000 00:00:00,21/08/2026 09:00:33,K,0
20260821,240239523,gw42,0,NOANSWER,,21/08/2026 09:00:03,01/01/2000 00:00:00,21/08/2026 09:00:33,K,0
20260821,240239524,gw42,0,NOANSWER,,21/08/2026 09:00:03,01/01/2000 00:00:00,21/08/2026 09:00:33,K,0
20260821,240239529,gw42,0,NOANSWER,,21/08/2026 09:00:04,01/01/2000 00:00:00,21/08/2026 09:00:34,K,0
20260821,240239530,gw42,0,NOANSWER,,21/08/2026 09:00:04,01/01/2000 00:00:00,21/08/2026 09:00:34,K,0
20260821,240239531,gw42,0,ANSWER,ANSWERING_MACHINE,21/08/2026 09:00:04,21/08/2026 09:00:26,21/08/2026 09:00:56,K,2
20260821,240239532,gw42,0,NOANSWER,,21/08/2026 09:00:04,01/01/2000 00:00:00,21/08/2026 09:00:34,K,0
20260821,240239533,gw42,0,NOANSWER,,21/08/2026 09:00:06,01/01/2000 00:00:00,21/08/2026 09:00:36,K,0
20260821,240239534,gw42,0,ANSWER,ANSWERING_MACHINE,21/08/2026 09:00:06,21/08/2026 09:00:28,21/08/2026 09:00:48,K,2
20260821,240239535,gw42,0,ANSWER,ANSWERING_MACHINE,21/08/2026 09:00:06,21/08/2026 09:00:20,21/08/2026 09:00:43,K,2
20260821,240239536,gw42,0,ANSWER,ANSWERING_MACHINE,21/08/2026 09:00:06,21/08/2026 09:00:21,21/08/2026 09:00:46,K,2
20260821,240239537,gw42,0,NOANSWER,,21/08/2026 09:00:07,01/01/2000 00:00:00,21/08/2026 09:00:37,K,0
20260821,240239538,gw42,0,NOANSWER,,21/08/2026 09:00:07,01/01/2000 00:00:00,21/08/2026 09:00:37,K,0
20260821,240239541,gw42,0,NOANSWER,,21/08/2026 09:00:07,01/01/2000 00:00:00,21/08/2026 09:00:37,K,0
20260821,240239544,gw42,0,NOANSWER,,21/08/2026 09:00:07,01/01/2000 00:00:00,21/08/2026 09:00:37,K,0
20260821,240239553,gw42," Sonia Maricel",200092,ANSWER,AGENT,21/08/2026 09:00:18,21/08/2026 09:00:33,0000,K
20260821,240239554,SPX_GSM6_GW6,0,NOANSWER,,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:00:58,K,0
20260821,240239555,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:00:42,K,0
20260821,240239556,SPX_GSM6_GW6,0,NOANSWER,,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:00:54,K,0
20260821,240239557,SPX_GSM6_GW6,0,NOANSWER,EARLY_MEDIA,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:00:38,K,0
20260821,240239558,SPX_GSM6_GW6,0,NOANSWER,,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:00:55,K,0
20260821,240239559,SPX_GSM6_GW6,0,NOANSWER,,21/08/2026 09:00:18,01/01/2000 00:00:00,21/08/2026 09:01:00,K,0
